Settlement Date,Settlement Period,System Sell Price(GBP/MWh),System Buy Price(GBP/MWh),Net Imbalance Volume(MWh)
21/02/2021,9,11.25,11.25,-685.685
21/02/2021,10,11.6,11.6,-576.753
21/02/2021,11,10.57,10.57,-849.33
21/02/2021,12,11.03,11.03,-782.534
21/02/2021,13,20.7104,20.7104,-708.817
21/02/2021,14,20.37,20.37,-743.022
21/02/2021,15,6.75,6.75,-772.442
21/02/2021,16,0,0,-1001.965
21/02/2021,17,23.85,23.85,-543.017
21/02/2021,18,26.68,26.68,-252.661
21/02/2021,19,38,38,-366.413
21/02/2021,20,49.64,49.64,-127.96
21/02/2021,21,51.59,51.59,-48.552
21/02/2021,22,49.39,49.39,-331.666
21/02/2021,23,47.83,47.83,-336.623
21/02/2021,24,46.55,46.55,-549.466
21/02/2021,25,-58.52,-58.52,-464.878
21/02/2021,26,0,0,-223.96
21/02/2021,27,-54.54,-54.54,-254.249
21/02/2021,28,39.89,39.89,-151.569
21/02/2021,29,41.43,41.43,-73.689
21/02/2021,30,67.95,67.95,52.002
21/02/2021,31,35,35,3.316
21/02/2021,32,70,70,304.12
21/02/2021,33,73.5,73.5,171.355
21/02/2021,34,76.38,76.38,459.842
21/02/2021,35,79.95,79.95,519.051
21/02/2021,36,118,118,1085.72
21/02/2021,37,118,118,994
21/02/2021,38,79.95,79.95,673.131
21/02/2021,39,79.95,79.95,513.324
21/02/2021,40,76.38,76.38,162.257
21/02/2021,41,76.38,76.38,30.764
21/02/2021,42,76.38,76.38,78.472
21/02/2021,43,69,69,12.618
21/02/2021,44,22,22,-73.902
21/02/2021,45,37.14,37.14,-81.893
21/02/2021,46,22,22,-252.97
21/02/2021,47,33.43013,33.43013,-69.946
21/02/2021,48,33.39,33.39,-105.136
22/02/2021,1,67.25,67.25,1.053
22/02/2021,2,67.25,67.25,50.599
22/02/2021,3,67.25,67.25,145.816
22/02/2021,4,67.25,67.25,170.547
22/02/2021,5,67.25,67.25,146.027
22/02/2021,6,67.25,67.25,199.859
22/02/2021,7,30.93,30.93,-178.289
22/02/2021,8,30.76,30.76,-234.826
22/02/2021,9,43.8,43.8,-274.887
22/02/2021,10,67.25,67.25,68.916
22/02/2021,11,67.25,67.25,265.738
22/02/2021,12,67.25,67.25,251.187
22/02/2021,13,68.45,68.45,269.473
22/02/2021,14,23,23,-60.383
22/02/2021,15,57.43,57.43,128.607
22/02/2021,16,68.45,68.45,412.359
22/02/2021,17,79,79,221.761
22/02/2021,18,93,93,411.836
22/02/2021,19,89.99,89.99,346.139
22/02/2021,20,87.5,87.5,331.894
22/02/2021,21,69,69,122.183
22/02/2021,22,30,30,-48.291
22/02/2021,23,35,35,16.876
22/02/2021,24,23,23,-205.414
22/02/2021,25,23,23,-396.664
22/02/2021,26,23,23,-659.411
22/02/2021,27,26.1,26.1,-402.369
22/02/2021,28,26.1,26.1,-144.036
22/02/2021,29,0,0,-214.179
22/02/2021,30,23,23,-45.634
22/02/2021,31,66.5,66.5,207.655
22/02/2021,32,67,67,281.041
22/02/2021,33,77.88,77.88,186.89
22/02/2021,34,79.5,79.5,139.948
22/02/2021,35,77.88,77.88,133.143
22/02/2021,36,77.88,77.88,69.529
22/02/2021,37,77.88,77.88,47.837
22/02/2021,38,27.15,27.15,-296.473
22/02/2021,39,27.15,27.15,-239.247
22/02/2021,40,27.15,27.15,-491.139
22/02/2021,41,27.15,27.15,-189.472
22/02/2021,42,29,29,-37.119
22/02/2021,43,65,65,55.987
22/02/2021,44,7.51501,7.51501,-10.043
22/02/2021,45,64.9,64.9,20.291
22/02/2021,46,36.33,36.33,-53.145
22/02/2021,47,39.86,39.86,-160.718
22/02/2021,48,25.88,25.88,-567.316
23/02/2021,1,31.95,31.95,-385.216
23/02/2021,2,32.18992,32.18992,-415.69
23/02/2021,3,30.55,30.55,-422.543
23/02/2021,4,20.26,20.26,-707.385
23/02/2021,5,30.07274,30.07274,-195.726
23/02/2021,6,30,30,-349.876
23/02/2021,7,65,65,181.714
23/02/2021,8,26.89,26.89,-17.387
23/02/2021,9,65,65,169.87
23/02/2021,10,65,65,36.061
23/02/2021,11,65,65,73.38
23/02/2021,12,65,65,221.111
23/02/2021,13,35.06,35.06,-142.739
23/02/2021,14,30,30,-169.823
23/02/2021,15,60,60,-554.403
23/02/2021,16,37.5,37.5,-270.334
23/02/2021,17,8,8,-234.499
23/02/2021,18,9.923,9.923,-175.643
23/02/2021,19,35.43,35.43,-415.672
23/02/2021,20,7,7,-752.55
23/02/2021,21,0,0,-939.142
23/02/2021,22,-60,-60,-1107.326
23/02/2021,23,6.5,6.5,-470.651
23/02/2021,24,33.56,33.56,-2.665
23/02/2021,25,64.95,64.95,684.978
23/02/2021,26,64.9,64.9,656.1
23/02/2021,27,64.9,64.9,551.029
23/02/2021,28,64.9,64.9,501.936
23/02/2021,29,64.89,64.89,242.928
23/02/2021,30,64.89,64.89,97.867
23/02/2021,31,16,16,-85.953
23/02/2021,32,7.1,7.1,-62.485
23/02/2021,33,7.05,7.05,-281.818
23/02/2021,34,23,23,-6.466
23/02/2021,35,64.89,64.89,108.68
23/02/2021,36,67.4,67.4,418.735
23/02/2021,37,67.4,67.4,627.889
23/02/2021,38,66.25,66.25,512.728
23/02/2021,39,30,30,-7.119
23/02/2021,40,23,23,-99.152
23/02/2021,41,65,65,26.513
23/02/2021,42,65,65,11.955
23/02/2021,43,65.5,65.5,366.88
23/02/2021,44,38,38,-156.3
23/02/2021,45,33.59,33.59,270.1
23/02/2021,46,8.5,8.5,-403.893
23/02/2021,47,8,8,-366.441
23/02/2021,48,7,7,-541.761
24/02/2021,1,0.05,0.05,-187.307
24/02/2021,2,0.01,0.01,-153.318
24/02/2021,3,7.81,7.81,-220.723
24/02/2021,4,-3.17,-3.17,-355.386
24/02/2021,5,1.1,1.1,-249.784
24/02/2021,6,3.92,3.92,-145.137
24/02/2021,7,-0.76,-0.76,-159.322
24/02/2021,8,-1.77,-1.77,-403.252
24/02/2021,9,38,38,-324.117
24/02/2021,10,2.21,2.21,-248.794
24/02/2021,11,15.85,15.85,-380.915
24/02/2021,12,23.09,23.09,-191.423
24/02/2021,13,8.5,8.5,-79.686
24/02/2021,14,43.96,43.96,329.985
24/02/2021,15,32.41,32.41,-168.788
24/02/2021,16,52.7,52.7,329.612
24/02/2021,17,47,47,-57.259
24/02/2021,18,35.07,35.07,-245.875
24/02/2021,19,0,0,-804.679
24/02/2021,20,23,23,-763.92
24/02/2021,21,9,9,-558.451
24/02/2021,22,8.5,8.5,-424.25
24/02/2021,23,25.46,25.46,-93.749
24/02/2021,24,64.5,64.5,30.982
24/02/2021,25,64.5,64.5,119.56
24/02/2021,26,64.5,64.5,261.623
24/02/2021,27,64.5,64.5,207.349
24/02/2021,28,64.5,64.5,174.332
24/02/2021,29,64.5,64.5,174.968
24/02/2021,30,64.5,64.5,62.344
24/02/2021,31,64.5,64.5,122.038
24/02/2021,32,64.5,64.5,111.875
24/02/2021,33,15.1,15.1,-68.524
24/02/2021,34,29.25,29.25,-132.01
24/02/2021,35,32.59086,32.59086,-108.941
24/02/2021,36,68.5,68.5,202.265
24/02/2021,37,68.5,68.5,129.852
24/02/2021,38,25.2,25.2,-255.084
24/02/2021,39,26.11,26.11,-75.744
24/02/2021,40,26.2,26.2,-194.101
24/02/2021,41,68,68,317.486
24/02/2021,42,68,68,671.146
24/02/2021,43,64.3,64.3,94.913
24/02/2021,44,31.21,31.21,-66.578
24/02/2021,45,27.01004,27.01004,-78.279
24/02/2021,46,27.01004,27.01004,-59.813
24/02/2021,47,64,64,192.739
24/02/2021,48,27.71,27.71,-204.67
25/02/2021,1,26.2,26.2,-385.513
25/02/2021,2,27.29,27.29,-161.587
25/02/2021,3,25.34,25.34,-466.583
25/02/2021,4,23.85,23.85,-639.935
25/02/2021,5,22.55656,22.55656,-462.925
25/02/2021,6,8.5,8.5,-694.809
25/02/2021,7,26.04,26.04,-335.135
25/02/2021,8,27.43,27.43,-165.72
25/02/2021,9,63.85,63.85,87.983
25/02/2021,10,63.85,63.85,105.532
25/02/2021,11,63.85,63.85,37.981
25/02/2021,12,63.85,63.85,40.876
25/02/2021,13,63.85,63.85,19.021
25/02/2021,14,30,30,-471.288
25/02/2021,15,64.95,64.95,54.893
25/02/2021,16,49,49,16.517
25/02/2021,17,66.95,66.95,220.405
25/02/2021,18,66.95,66.95,304.957
25/02/2021,19,67,67,587.539
25/02/2021,20,67,67,606.822
25/02/2021,21,66.5,66.5,76.239
25/02/2021,22,9,9,-225.821
25/02/2021,23,7,7,-403.209
25/02/2021,24,10,10,-535.789
25/02/2021,25,8,8,-525.76
25/02/2021,26,8,8,-594.722
25/02/2021,27,25,25,-546.427
25/02/2021,28,25,25,-699.026
25/02/2021,29,25,25,-382.25
25/02/2021,30,25,25,-462.663
25/02/2021,31,10,10,-410.443
25/02/2021,32,0,0,-344.96
25/02/2021,33,0,0,-448.369
25/02/2021,34,29.90808,29.90808,-79.804
25/02/2021,35,55,55,11.162
25/02/2021,36,76,76,384.344
25/02/2021,37,77,77,589.683
25/02/2021,38,76,76,464.694
25/02/2021,39,76,76,340.814
25/02/2021,40,76,76,403.253
25/02/2021,41,64.95,64.95,64.641
25/02/2021,42,28.65,28.65,-235.197
25/02/2021,43,29,29,-170.355
25/02/2021,44,29,29,-195.438
25/02/2021,45,29,29,-300.312
25/02/2021,46,36.61,36.61,-82.328
25/02/2021,47,63.5,63.5,55.531
25/02/2021,48,37.14,37.14,-97.869
26/02/2021,1,45.41,45.41,-228.965
26/02/2021,2,44,44,-42.719
26/02/2021,3,36,36,-87.994
26/02/2021,4,36,36,-44.544
26/02/2021,5,36,36,-22.286
26/02/2021,6,62.3,62.3,103.453
26/02/2021,7,62.3,62.3,59.57
26/02/2021,8,62.3,62.3,9.111
26/02/2021,9,36,36,-126.784
26/02/2021,10,35.59,35.59,-166.876
26/02/2021,11,10.1,10.1,-188.264
26/02/2021,12,10.1,10.1,-222.463
26/02/2021,13,65,65,256.695
26/02/2021,14,55,55,117.232
26/02/2021,15,24,24,-35.096
26/02/2021,16,65.5,65.5,259.735
26/02/2021,17,65.5,65.5,494.728
26/02/2021,18,65.5,65.5,232.797
26/02/2021,19,65.5,65.5,211.523
26/02/2021,20,30,30,-81.822
26/02/2021,21,29.75,29.75,-280.394
26/02/2021,22,29.75,29.75,-264.632
26/02/2021,23,29.81,29.81,-227.797
26/02/2021,24,29.5,29.5,-423.422
26/02/2021,25,29.92,29.92,-415.117
26/02/2021,26,30.05,30.05,-399.493
26/02/2021,27,30.11,30.11,-372.902
26/02/2021,28,30.25,30.25,-319.268
26/02/2021,29,30.1,30.1,-513.004
26/02/2021,30,30.1,30.1,-506.928
26/02/2021,31,4.55,4.55,-1005.212
26/02/2021,32,4.55,4.55,-1019.792
26/02/2021,33,4.55,4.55,-888.605
26/02/2021,34,31.5,31.5,-180.383
26/02/2021,35,7.1,7.1,-638.84
26/02/2021,36,31.65,31.65,-376.22
26/02/2021,37,74,74,138.286
26/02/2021,38,74,74,166.202
26/02/2021,39,70,70,272.494
26/02/2021,40,63,63,50.144
26/02/2021,41,33.05,33.05,-2.338
26/02/2021,42,64.95,64.95,201.14
26/02/2021,43,63.5,63.5,361.631
26/02/2021,44,63.5,63.5,492.213
26/02/2021,45,62.45,62.45,661.93
26/02/2021,46,62.2,62.2,626.525
26/02/2021,47,61.9,61.9,417.462
26/02/2021,48,60.5,60.5,265.024
27/02/2021,1,61.85,61.85,349.538
27/02/2021,2,61.85,61.85,431.32
27/02/2021,3,61.85,61.85,381.6
27/02/2021,4,60.5,60.5,217.042
27/02/2021,5,60.4,60.4,173.644
27/02/2021,6,60,60,84.083
27/02/2021,7,33.6,33.6,-37.183
27/02/2021,8,33.03828,33.03828,-67.627
27/02/2021,9,33.15,33.15,-174.448
27/02/2021,10,33.5,33.5,-120.962
27/02/2021,11,59.95,59.95,10.175
27/02/2021,12,60,60,130.164
27/02/2021,13,60.5,60.5,304.383
27/02/2021,14,60.5,60.5,268.685
27/02/2021,15,63.9,63.9,294.212
27/02/2021,16,63.9,63.9,192.049
27/02/2021,17,30.5,30.5,-47.51
27/02/2021,18,30.5,30.5,-22.079
27/02/2021,19,65.5,65.5,29.571
27/02/2021,20,31.25,31.25,-69.108
27/02/2021,21,30.15,30.15,-366.803
27/02/2021,22,30.15,30.15,-527.537
27/02/2021,23,30.15,30.15,-315.447
27/02/2021,24,31,31,-298.307
27/02/2021,25,31.25,31.25,-223.87
27/02/2021,26,31.35,31.35,-194.516
27/02/2021,27,30.55,30.55,-392.632
27/02/2021,28,30.55,30.55,-482.664
27/02/2021,29,31.25,31.25,-642.231
27/02/2021,30,31.3,31.3,-590.139
27/02/2021,31,31.5,31.5,-547.473
27/02/2021,32,31.75,31.75,-841.989
27/02/2021,33,31.75,31.75,-693.773
27/02/2021,34,32.2,32.2,-191.897
27/02/2021,35,32.3,32.3,-81.008
27/02/2021,36,95.54,95.54,379.307
27/02/2021,37,179.04,179.04,934.597
27/02/2021,38,179.04,179.04,854.267
27/02/2021,39,98.54,98.54,665.275
27/02/2021,40,95.54,95.54,279.266
27/02/2021,41,84,84,237.692
27/02/2021,42,80,80,20.471
27/02/2021,43,63.95,63.95,109.229
27/02/2021,44,63.5,63.5,98.493
27/02/2021,45,63.5,63.5,38.333
27/02/2021,46,63,63,147.085
27/02/2021,47,63,63,120.246
27/02/2021,48,62.9,62.9,110.829
28/02/2021,1,33.65,33.65,-55.592
28/02/2021,2,62.7,62.7,114.816
28/02/2021,3,34.1,34.1,-44.8
28/02/2021,4,33.5,33.5,-78.948
28/02/2021,5,35.05,35.05,-10.875
28/02/2021,6,35.05,35.05,-10.917
28/02/2021,7,59.95,59.95,99.466
28/02/2021,8,35.05,35.05,-37.277
28/02/2021,9,32.6,32.6,-75.65
28/02/2021,10,32.6,32.6,-62.333
28/02/2021,11,32.6,32.6,-17.839
28/02/2021,12,58,58,92.463
28/02/2021,13,58,58,41.777
28/02/2021,14,33.36,33.36,-17.323
28/02/2021,15,58,58,94.782
28/02/2021,16,58,58,148.703
28/02/2021,17,61.95,61.95,267.953
28/02/2021,18,61.95,61.95,116.678
28/02/2021,19,61.95,61.95,104.054
28/02/2021,20,61.95,61.95,131.193
28/02/2021,21,36.65,36.65,-75.99
28/02/2021,22,36.65,36.65,-411.393
28/02/2021,23,36.55,36.55,-582.918
28/02/2021,24,36.55,36.55,-664.701
28/02/2021,25,36.65,36.65,-606.161
28/02/2021,26,36.65,36.65,-799.818
28/02/2021,27,36.65,36.65,-875.208
28/02/2021,28,36.65,36.65,-956.706
28/02/2021,29,36.65,36.65,-937.27
28/02/2021,30,36.5,36.5,-900.841
28/02/2021,31,36.65,36.65,-975.887
28/02/2021,32,36.65,36.65,-594.491
28/02/2021,33,36.76,36.76,-55.722
28/02/2021,34,84.94021,84.94021,89.573
28/02/2021,35,87.31,87.31,25.542
28/02/2021,36,36.76,36.76,-10.234
28/02/2021,37,132.04,132.04,259.722
28/02/2021,38,38.1,38.1,-124.912
28/02/2021,39,37.3,37.3,-199.934
28/02/2021,40,37.2,37.2,-463.559
28/02/2021,41,37.3,37.3,-367.39
28/02/2021,42,37.3,37.3,-378.054
28/02/2021,43,37.28255,37.28255,-534.545
28/02/2021,44,37.3,37.3,-117.118
28/02/2021,45,37.35,37.35,-70.521
28/02/2021,46,61,61,45.359
28/02/2021,47,37.96,37.96,-10.43
28/02/2021,48,62,62,242.64
01/03/2021,1,62,62,184.684
01/03/2021,2,37.55,37.55,-59.661
01/03/2021,3,38,38,-190.4
01/03/2021,4,38,38,-144.775
01/03/2021,5,38,38,-66.34
01/03/2021,6,38.5,38.5,-24.576
01/03/2021,7,38.2,38.2,-13.636
01/03/2021,8,59.45,59.45,39.708
01/03/2021,9,59.45,59.45,69.468
01/03/2021,10,59.9,59.9,54.516
01/03/2021,11,79.90006,79.90006,321.583
01/03/2021,12,63,63,278.678
01/03/2021,13,79.9,79.9,337.349
01/03/2021,14,63,63,104.463
01/03/2021,15,84.9,84.9,143.575
01/03/2021,16,90,90,370.871
01/03/2021,17,90,90,399.867
01/03/2021,18,89.95,89.95,402.558
01/03/2021,19,89.95,89.95,271.075
01/03/2021,20,89.5,89.5,247.183
01/03/2021,21,89.95,89.95,327.102
01/03/2021,22,89.95,89.95,335.072
01/03/2021,23,89.98,89.98,342.575
01/03/2021,24,39.5,39.5,-28.603
01/03/2021,25,79.89996,79.89996,39.131
01/03/2021,26,40.5,40.5,-22.954
01/03/2021,27,74,74,188.153
01/03/2021,28,39.5,39.5,-102.526
01/03/2021,29,0,0,-197.651
01/03/2021,30,0,0,-68.631
01/03/2021,31,58.5,58.5,38.247
01/03/2021,32,40.4,40.4,-19.111
01/03/2021,33,59.45,59.45,82.4
01/03/2021,34,40.5,40.5,-28.98
01/03/2021,35,40.5,40.5,-65.845
01/03/2021,36,40.5,40.5,-189.593
01/03/2021,37,345,345,344.293
01/03/2021,38,79,79,63.806
01/03/2021,39,41.76,41.76,-0.731
01/03/2021,40,41.71,41.71,-300.033
01/03/2021,41,42.05,42.05,-79.795
01/03/2021,42,42.05,42.05,-183.303
01/03/2021,43,62,62,64.367
01/03/2021,44,42.05,42.05,-6.523
01/03/2021,45,42.05,42.05,-217.914
01/03/2021,46,41.83,41.83,-374.374
01/03/2021,47,42.05,42.05,-28.907
01/03/2021,48,40.6,40.6,-43.081
02/03/2021,1,40.6,40.6,-159.623
02/03/2021,2,58.5,58.5,2.665
02/03/2021,3,42,42,-54.2
02/03/2021,4,35,35,-308.338
02/03/2021,5,40.7,40.7,-302.679
02/03/2021,6,42,42,-144.883
02/03/2021,7,43.59,43.59,-37.542
02/03/2021,8,40.88,40.88,-15.287
02/03/2021,9,42.21,42.21,-150.78
02/03/2021,10,10,10,-130.067
02/03/2021,11,10,10,-262.116
02/03/2021,12,40.40572,40.40572,-40.63
02/03/2021,13,57.5,57.5,51.29
02/03/2021,14,89,89,186.24
02/03/2021,15,95,95,100.868
02/03/2021,16,89.5,89.5,121.02
02/03/2021,17,91.9,91.9,271.266
02/03/2021,18,100,100,492.262
02/03/2021,19,100,100,594.786
02/03/2021,20,121,121,645.892
02/03/2021,21,100,100,616.303
02/03/2021,22,100,100,660.5
02/03/2021,23,114.95,114.95,678.056
02/03/2021,24,117,117,535.971
02/03/2021,25,118,118,518.637
02/03/2021,26,113,113,375.133
02/03/2021,27,100,100,138.291
02/03/2021,28,42.75,42.75,-25.229
02/03/2021,29,100,100,207.253
02/03/2021,30,100,100,222.368
02/03/2021,31,42.75,42.75,-70.535
02/03/2021,32,42.51,42.51,-103.06
02/03/2021,33,42.51,42.51,-173.956
02/03/2021,34,43,43,-32.574
02/03/2021,35,42.51,42.51,-328.306
02/03/2021,36,43.1,43.1,-47.925
02/03/2021,37,620.27,620.27,187.384
02/03/2021,38,43.5,43.5,-85.952
02/03/2021,39,43.05,43.05,-163.729
02/03/2021,40,43.05,43.05,-212.986
02/03/2021,41,43.05,43.05,-189.632
02/03/2021,42,43.05,43.05,-184.45
02/03/2021,43,43.05,43.05,-395.223
02/03/2021,44,60,60,11.824
02/03/2021,45,57.5,57.5,138.113
02/03/2021,46,43.5,43.5,-12.46
02/03/2021,47,57.5,57.5,107.339
02/03/2021,48,57.5,57.5,254.75
03/03/2021,1,59,59,289.267
03/03/2021,2,59,59,104.258
03/03/2021,3,57.5,57.5,32.156
03/03/2021,4,57.5,57.5,215.384
03/03/2021,5,57.45,57.45,140.265
03/03/2021,6,57.25,57.25,196.828
03/03/2021,7,57.25,57.25,218.31
03/03/2021,8,57.25,57.25,260.288
03/03/2021,9,56.95,56.95,36.179
03/03/2021,10,56.95,56.95,82.37
03/03/2021,11,56.9,56.9,189.687
03/03/2021,12,56.8,56.8,140.759
03/03/2021,13,43.25,43.25,-16.693
03/03/2021,14,0,0,-303.187
03/03/2021,15,40,40,-654.523
03/03/2021,16,42.2,42.2,-178.276
03/03/2021,17,103.94,103.94,130.934
03/03/2021,18,110,110,63.675
03/03/2021,19,133.95,133.95,73.501
03/03/2021,20,134,134,149.026
03/03/2021,21,129,129,219.852
03/03/2021,22,129,129,214.156
03/03/2021,23,129.5,129.5,350.575
03/03/2021,24,129,129,269.161
03/03/2021,25,138,138,570.2
03/03/2021,26,134,134,440.931
03/03/2021,27,137,137,413.63
03/03/2021,28,134,134,286.477
03/03/2021,29,137,137,121.873
03/03/2021,30,169,169,239.609
03/03/2021,31,137,137,413.864
03/03/2021,32,200,200,465.893
03/03/2021,33,137.00012,137.00012,170.532
03/03/2021,34,165,165,99.062
03/03/2021,35,500,500,83.577
03/03/2021,36,900,900,84.217
03/03/2021,37,47.27351,47.27351,-18.295
03/03/2021,38,42.2,42.2,-330.102
03/03/2021,39,42.2,42.2,-294.894
03/03/2021,40,200,200,102.863
03/03/2021,41,190,190,455.039
03/03/2021,42,134,134,249.802
03/03/2021,43,125,125,405.125
03/03/2021,44,75,75,248.227
03/03/2021,45,75,75,341.619
03/03/2021,46,68,68,74.892
03/03/2021,47,67,67,220.705
03/03/2021,48,67,67,467.307
04/03/2021,1,64.5,64.5,463.845
04/03/2021,2,65,65,564.794
04/03/2021,3,65,65,547.732
04/03/2021,4,65,65,362.5
04/03/2021,5,64,64,257.562
04/03/2021,6,57,57,106.475
04/03/2021,7,44.1,44.1,-62.646
04/03/2021,8,44.1,44.1,-146.391
04/03/2021,9,53.05,53.05,-142.823
04/03/2021,10,56.5,56.5,113.769
04/03/2021,11,57,57,323.527
04/03/2021,12,65,65,288.894
04/03/2021,13,72,72,339.663
04/03/2021,14,65,65,131.758
04/03/2021,15,65,65,75.98
04/03/2021,16,78,78,108.556
04/03/2021,17,89.95,89.95,50.927
04/03/2021,18,89,89,52.268
04/03/2021,19,92,92,128.371
04/03/2021,20,92,92,114.075
04/03/2021,21,98,98,48.034
04/03/2021,22,44.55,44.55,-80.683
04/03/2021,23,89,89,130.483
04/03/2021,24,89.00004,89.00004,72.612
04/03/2021,25,93,93,34.458
04/03/2021,26,45,45,-8.947
04/03/2021,27,89,89,222.834
04/03/2021,28,89,89,32.857
04/03/2021,29,70,70,62.456
04/03/2021,30,85,85,33.326
04/03/2021,31,97,97,501.097
04/03/2021,32,85,85,199.539
04/03/2021,33,44.5,44.5,-362.704
04/03/2021,34,44.5,44.5,-202.259
04/03/2021,35,44.61,44.61,-103.614
04/03/2021,36,44.61,44.61,-106.23
04/03/2021,37,89.98,89.98,78.994
04/03/2021,38,99,99,187.012
04/03/2021,39,101,101,148.137
04/03/2021,40,44.61,44.61,-40.95
04/03/2021,41,44.62,44.62,-42.263
04/03/2021,42,44.61,44.61,-184.192
04/03/2021,43,63.5,63.5,43.679
04/03/2021,44,41.55,41.55,-121.431
04/03/2021,45,40.6,40.6,-252.937
04/03/2021,46,40.6,40.6,-437.199
04/03/2021,47,28,28,-655.059
04/03/2021,48,39.3,39.3,-431.37
05/03/2021,1,37.5,37.5,-403.213
05/03/2021,2,41.55,41.55,-142.533
05/03/2021,3,41.55,41.55,-200.145
05/03/2021,4,41.55,41.55,-163.475
05/03/2021,5,37.5,37.5,-218.761
05/03/2021,6,20,20,-388.487
05/03/2021,7,20,20,-496.828
05/03/2021,8,7,7,-594.184
05/03/2021,9,5.12833,5.12833,-503.405
05/03/2021,10,7,7,-332.886
05/03/2021,11,35,35,-128.276
05/03/2021,12,37.55,37.55,-240.282
05/03/2021,13,41.6,41.6,-61.781
05/03/2021,14,41.55,41.55,-147.185
05/03/2021,15,40.6,40.6,-263.329
05/03/2021,16,89,89,159.389
05/03/2021,17,89,89,125.83
05/03/2021,18,89.95,89.95,272.172
05/03/2021,19,42.5,42.5,-25.113
05/03/2021,20,42.11,42.11,-244.865
05/03/2021,21,42.54998,42.54998,-40.144
05/03/2021,22,89,89,254.002
05/03/2021,23,99,99,198.767
05/03/2021,24,88.95,88.95,103.783
05/03/2021,25,89.94,89.94,263.875
05/03/2021,26,88.35,88.35,190.964
05/03/2021,27,42.85,42.85,-52.549
05/03/2021,28,60,60,2.531
05/03/2021,29,43.25,43.25,-15.957
05/03/2021,30,41.75,41.75,-193.333
05/03/2021,31,44.75,44.75,-35.358
05/03/2021,32,40,40,-177.062
05/03/2021,33,40,40,-414.945
05/03/2021,34,42.3,42.3,-307.55
05/03/2021,35,4.55,4.55,-438.518
05/03/2021,36,42.3,42.3,-182.965
05/03/2021,37,42.6,42.6,-143.763
05/03/2021,38,42.6,42.6,-138.841
05/03/2021,39,90,90,70.993
05/03/2021,40,90,90,39.936
05/03/2021,41,42.75,42.75,-62.752
05/03/2021,42,74,74,7.865
05/03/2021,43,72,72,180.393
05/03/2021,44,66.5,66.5,33.851
05/03/2021,45,70,70,242.521
05/03/2021,46,70,70,200.586
05/03/2021,47,42.8,42.8,-47.333
05/03/2021,48,42.8,42.8,-153.544
06/03/2021,1,42,42,-179.138
06/03/2021,2,42.8,42.8,-89.522
06/03/2021,3,42.6,42.6,-173.892
06/03/2021,4,42.6,42.6,-101.058
06/03/2021,5,56.9,56.9,153.023
06/03/2021,6,56.4,56.4,234.066
06/03/2021,7,55.95,55.95,207.406
06/03/2021,8,55.95,55.95,136.55
06/03/2021,9,55.95,55.95,50.742
06/03/2021,10,55.9,55.9,32.162
06/03/2021,11,55.95,55.95,118.489
06/03/2021,12,55.95,55.95,95.403
06/03/2021,13,55.9,55.9,41.3
06/03/2021,14,55.9,55.9,89.48
06/03/2021,15,66.5,66.5,101.48
06/03/2021,16,42.8,42.8,-47.241
06/03/2021,17,42.6,42.6,-72.423
06/03/2021,18,82.85,82.85,62.53
06/03/2021,19,88,88,242.05
06/03/2021,20,84,84,50.916
06/03/2021,21,84,84,58.047
06/03/2021,22,84,84,18.508
06/03/2021,23,88,88,196.072
06/03/2021,24,88,88,253.133
06/03/2021,25,88,88,121.014
06/03/2021,26,43.06,43.06,-117.578
06/03/2021,27,43.06,43.06,-331.893
06/03/2021,28,42.81,42.81,-483.967
06/03/2021,29,42.81,42.81,-555.483
06/03/2021,30,43.06,43.06,-596.611
06/03/2021,31,43.06,43.06,-646.526
06/03/2021,32,43.06,43.06,-586.734
06/03/2021,33,43,43,-826.231
06/03/2021,34,43,43,-870.756
06/03/2021,35,43.06,43.06,-337.89
06/03/2021,36,43.1,43.1,-152.328
06/03/2021,37,51,51,-49.618
06/03/2021,38,51,51,-5.404
06/03/2021,39,51,51,-49.124
06/03/2021,40,78.75,78.75,12.614
06/03/2021,41,118.75,118.75,37.485
06/03/2021,42,94,94,31.653
06/03/2021,43,89,89,112.278
06/03/2021,44,68,68,30.371
06/03/2021,45,43.06,43.06,-301.391
06/03/2021,46,43.06,43.06,-146.922
06/03/2021,47,64,64,93.929
06/03/2021,48,60,60,108.1
07/03/2021,1,43.11,43.11,-38.035
07/03/2021,2,64,64,108.435
07/03/2021,3,63.5,63.5,25.904
07/03/2021,4,37.03,37.03,-88.849
07/03/2021,5,35.78,35.78,-81.375
07/03/2021,6,54.33761,54.33761,17.823
07/03/2021,7,34.65,34.65,-117.633
07/03/2021,8,34.65,34.65,-76.326
07/03/2021,9,36.13,36.13,-60.5
07/03/2021,10,46.49,46.49,-80.976
07/03/2021,11,48.57,48.57,-9.123
07/03/2021,12,56.95,56.95,86.128
07/03/2021,13,43.15,43.15,-95.109
07/03/2021,14,43.11,43.11,-359.443
07/03/2021,15,44,44,-156.24
07/03/2021,16,43.11,43.11,-248.772
07/03/2021,17,43.11,43.11,-277.503
07/03/2021,18,43.15,43.15,-178.283
07/03/2021,19,44.2,44.2,-17.549
07/03/2021,20,44.25,44.25,-28.528
07/03/2021,21,70,70,66.142
07/03/2021,22,44.2,44.2,-190.436
07/03/2021,23,0,0,-452.786
07/03/2021,24,0,0,-541.425
